datetime,code,price,stock,category,supplier,is_discounted
2025-09-04 09:16:47,DZDIY2MTI,0.8,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.F5218L,21.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,DZDIYT5335W,38.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,DZDIYT5314W,20.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,DZDIYCDMR,17.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,GL5300467B,3.7,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,GL180B,9.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,FYD863,182.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,DZDIYQR111,10.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI019AG9,9.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,DZDIYCDMT,17.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,GL5300467W,3.7,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI4101,18.0,6,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,DZDIYT5321W,23.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,DZDIYCDMRIII,12.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,DZDIYHQI,17.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,DZDIYAQRIII,6.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,GL810002,16.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI8163450,22.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI5002GB,11.0,6,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI7333,52.8,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,MB08014WGAB,10.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI7031AM,25.6,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI8161,16.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI60CM,64.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI81631100,26.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI7261,23.8,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,MB8223NM,10.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI7355,29.9,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,NYX1WPS,28.4,6,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,NISSA1PTBK,32.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,WH4SG,3.4,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,Q41114KG,20.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,V221981T,7.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,XM2902SB,9.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,WTW,2.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,WE2SG,0.2,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,XM27311621W,3.6,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,WX4SG,6.8,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,SL7032RS,21.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,XFST29A,14.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,WI4SG,2.8,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,WT4SG,6.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,Q41114KW,20.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,SL7032GS,20.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,WTSG,2.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,XM2904SNM,15.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,XM2902SW,9.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,KA5050W,2.0,208,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,KA3919W,0.84,720,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,FR3015068,19.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,EP144,1.0,143,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,EP620,2.3,63,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,MC144,0.3,30,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,MC8,2.0,81,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,MC8N,0.2,81,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,P144,2.4,60,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,P620,22.5,60,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,P8N,7.2,60,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,SW8,3.0,30,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,35316N,3.6,128,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,35317N,5.2,73,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.1801L,10.6,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.1801LM,10.9,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.1801LMM,10.9,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.180725C,11.8,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.180725G,11.8,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.180730G,16.4,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.18250KCL,22.9,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.18250KGO,22.9,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.18250KOP,22.4,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.18250KOPB,22.4,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.18250KSM,22.9,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.18272,11.8,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.1837SO,15.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.280W1,5.2,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.3530,7.4,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.3530C,5.3,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.3530G,2.3,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.3530M,7.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.3530T,7.6,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.3531,9.6,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.3531C,7.3,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.3531G,2.6,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.3531M,9.8,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.3531S,9.6,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.3531T,9.8,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.3532C,10.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.3532F,13.8,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.3532G,2.9,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.3532M,13.8,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.3532T,13.8,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.3533GO,7.2,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.3533M,6.4,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.3533SM,7.2,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.3534C,23.6,41,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.3534EC,24.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.3534G,4.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.3534M,27.8,67,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.3534R,46.8,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.3534T,27.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.3535,66.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.NF1824,58.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.NF2804A1,5.4,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BT5721,34.4,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,CELIA1CBK,43.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,CELIA1CG,43.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,CELIA1CWH,43.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,CELIA1FG,62.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,CELIA1FPLBK,68.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,CELIA1FWH,62.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,CELIA1PBK,48.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,CELIA1PG,48.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,CELIA1POG,48.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,CELIA1POWH,48.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,CELIA1PWH,48.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,CELIA1WBK,35.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,CELIA1WBKPIR,49.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,CELIA1WG,35.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,CELIA1WWH,35.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,CELIA1WWHPIR,49.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,CELIA2WBK,48.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,CELIA2WG,48.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,CELIA2WWH,48.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,CELIAH1WBK,37.0,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,CELIAH1WWH,37.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,CELIAM1WG,31.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,CELIAM1WWH,31.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,CELIAV1WBK,37.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,CELIAV1WWH,37.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6021GB,12.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6021R,12.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6021V,12.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6022GB,12.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6022R,12.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6022V,12.8,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6023GB,14.4,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6023R,14.4,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6023V,14.4,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6024GB,14.4,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6024V,14.4,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6025GB,14.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6025V,14.8,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6025W,14.8,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6041GB,12.8,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6041R,12.8,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6041V,12.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6042B,12.8,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6042GB,12.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6042R,12.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6043GB,14.4,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6043R,14.4,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6043V,14.4,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6043W,14.4,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6044GB,14.4,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6044R,14.4,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6044V,14.4,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6044W,14.4,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6045GB,14.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6045R,14.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6045V,14.8,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6045W,14.8,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6171GB,20.4,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6172GB,20.4,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6172V,20.4,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6173GB,21.5,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6173V,21.5,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6175B,21.5,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6175GB,21.5,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6501,47.6,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6502,47.6,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI6503,47.6,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,PLGM3W,13.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,PLGM5B,27.2,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,PLGM5W,23.0,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,PLGP1B,8.9,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,PLGP5B,16.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,PLGP5R,17.2,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,PLGQ5B,16.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,PLGQ5R,17.2,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,PLGQ5W,15.6,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.045BS9222,2.9,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.045BS9222EG,2.9,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.045BS9222W,2.9,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.045BS9223EG,2.9,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.045BS9223W,2.9,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.18W,8.7,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.28031,3.8,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.28032,4.5,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.NFW6005,8.4,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.NFW6010,16.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.NFWA1,4.2,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BERO1PBK,36.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BERO1PG,36.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BERO1PR,36.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BERO1PWH,36.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BEROM1WBK,26.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BEROM1WG,26.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BEROM1WR,26.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BEROM1WWH,26.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BT1003BH030,22.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BT1003BH045,23.4,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BT1003BH080,37.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BT1003BWU,16.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BT1003H08,28.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BT1003SO,22.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BT1003WU,13.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BT1008SENSOR,15.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BT1008SO,22.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BT1008WU,22.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI1032400,23.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI5193,12.0,10,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI5194,12.0,6,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI5502,36.0,10,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI5611,36.0,10,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI5612,28.3,10,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI7001B,32.6,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI7001R,32.6,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI7001W,32.6,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI7002,28.4,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI7002E27,10.4,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI7002R,28.4,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI7002W,28.4,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI7031A,24.8,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI7031B,16.8,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI7031R,16.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI7031W,16.8,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI7032A,22.6,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI7032AB,15.8,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI7032AR,15.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI7032AW,15.8,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI7033A,23.9,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI7033AR,18.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI7033AW,18.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI7061,52.8,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI7061M,52.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI7072,14.0,10,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI7263,16.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI80641100,17.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI8133,30.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI8154,11.0,10,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HI8155,11.0,10,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,JULIE1PBK,52.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,JULIE1PG,52.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,JULIE1PWH,52.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,JULIE1WBK,52.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,JULIE1WG,52.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,JULIE1WWH,52.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,LG2121G,32.8,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,LG2201GU10W,7.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,LG2202GU10GB,11.3,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,LG2301GU10GB,10.6,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,LG2301GU10W,10.6,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,LG2302E27G,17.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,LG2302E27GB,17.8,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,LG2302E27W,17.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,LG2401GU10G,13.6,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,LG2401GU10GB,13.6,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,LG2401GU10W,13.6,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,LG2402E27G,19.8,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,LG2402E27GB,19.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,LG2402E27W,19.8,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,LG2881G,20.7,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,LG2882G,25.9,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,LG2883G,18.3,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,LG5771G,29.4,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,LG5951G,18.6,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,LG5951G-500,31.4,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,LG6006G,19.4,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,LG6007G,23.6,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,LG8302G-500,29.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,LG8303G-800,40.2,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,MK031B-560,88.8,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,MK031R-560,88.8,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,MK031W-560,88.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,NF4802AC,3.2,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,VIDA1POBK,35.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,VIDA1POG,35.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,VIDA1POWH,35.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,VIDA1WBK,21.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,VIDA1WG,21.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,VIDA1WWH,21.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,XFWL81G9,9.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,8338V,110.0,10,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.045GL76,5.5,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.045GL77,5.5,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.045GL77G,6.9,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.045GL78,9.3,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.045GL79,9.3,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.045PBB,4.8,9,Άγνωστη Κατηγορία,AcaLight,
